age,confirmed_cases,death_cases,date,date_dt
30s,2917,2.0,2020-10-01,2020-10-01
40s,3192,4.0,2020-10-01,2020-10-01
50s,4434,19.0,2020-10-01,2020-10-01
60s,3795,44.0,2020-10-01,2020-10-01
70s,1913,138.0,2020-10-01,2020-10-01
over_80s,975,208.0,2020-10-01,2020-10-01
under_10s,578,0.0,2020-09-30,2020-09-30
10s,1306,0.0,2020-09-30,2020-09-30
20s,4762,0.0,2020-09-30,2020-09-30
30s,2908,2.0,2020-09-30,2020-09-30
40s,3178,4.0,2020-09-30,2020-09-30
50s,4421,19.0,2020-09-30,2020-09-30
60s,3782,44.0,2020-09-30,2020-09-30
70s,1906,136.0,2020-09-30,2020-09-30
over_80s,971,208.0,2020-09-30,2020-09-30
under_10s,573,0.0,2020-09-29,2020-09-29
10s,1301,0.0,2020-09-29,2020-09-29
20s,4754,0.0,2020-09-29,2020-09-29
30s,2888,2.0,2020-09-29,2020-09-29
40s,3158,4.0,2020-09-29,2020-09-29
50s,4395,19.0,2020-09-29,2020-09-29
60s,3764,44.0,2020-09-29,2020-09-29
70s,1897,133.0,2020-09-29,2020-09-29
over_80s,969,205.0,2020-09-29,2020-09-29
under_10s,572,0.0,2020-09-28,2020-09-28
10s,1299,0.0,2020-09-28,2020-09-28
20s,4746,0.0,2020-09-28,2020-09-28
30s,2881,2.0,2020-09-28,2020-09-28
40s,3151,4.0,2020-09-28,2020-09-28
50s,4390,19.0,2020-09-28,2020-09-28
60s,3760,44.0,2020-09-28,2020-09-28
70s,1897,132.0,2020-09-28,2020-09-28
over_80s,965,205.0,2020-09-28,2020-09-28
under_10s,568,0.0,2020-09-27,2020-09-27
10s,1295,0.0,2020-09-27,2020-09-27
20s,4741,0.0,2020-09-27,2020-09-27
30s,2878,2.0,2020-09-27,2020-09-27
40s,3146,4.0,2020-09-27,2020-09-27
50s,4380,18.0,2020-09-27,2020-09-27
60s,3748,44.0,2020-09-27,2020-09-27
70s,1894,130.0,2020-09-27,2020-09-27
over_80s,961,203.0,2020-09-27,2020-09-27
under_10s,567,0.0,2020-09-26,2020-09-26
10s,1291,0.0,2020-09-26,2020-09-26
20s,4727,0.0,2020-09-26,2020-09-26
30s,2862,2.0,2020-09-26,2020-09-26
40s,3134,4.0,2020-09-26,2020-09-26
50s,4361,18.0,2020-09-26,2020-09-26
60s,3728,43.0,2020-09-26,2020-09-26
70s,1887,130.0,2020-09-26,2020-09-26
over_80s,959,202.0,2020-09-26,2020-09-26
under_10s,566,0.0,2020-09-25,2020-09-25
10s,1285,0.0,2020-09-25,2020-09-25
20s,4720,0.0,2020-09-25,2020-09-25
30s,2855,2.0,2020-09-25,2020-09-25
40s,3129,4.0,2020-09-25,2020-09-25
50s,4351,18.0,2020-09-25,2020-09-25
60s,3712,43.0,2020-09-25,2020-09-25
70s,1878,128.0,2020-09-25,2020-09-25
over_80s,959,200.0,2020-09-25,2020-09-25
under_10s,561,0.0,2020-09-24,2020-09-24
10s,1282,0.0,2020-09-24,2020-09-24
20s,4708,0.0,2020-09-24,2020-09-24
30s,2841,2.0,2020-09-24,2020-09-24
40s,3114,4.0,2020-09-24,2020-09-24
50s,4332,18.0,2020-09-24,2020-09-24
60s,3690,43.0,2020-09-24,2020-09-24
70s,1864,126.0,2020-09-24,2020-09-24
over_80s,949,200.0,2020-09-24,2020-09-24
under_10s,555,0.0,2020-09-23,2020-09-23
10s,1278,0.0,2020-09-23,2020-09-23
20s,4693,0.0,2020-09-23,2020-09-23
30s,2832,2.0,2020-09-23,2020-09-23
40s,3097,4.0,2020-09-23,2020-09-23
50s,4303,17.0,2020-09-23,2020-09-23
60s,3663,43.0,2020-09-23,2020-09-23
70s,1855,123.0,2020-09-23,2020-09-23
over_80s,940,199.0,2020-09-23,2020-09-23
under_10s,551,0.0,2020-09-22,2020-09-22
10s,1274,0.0,2020-09-22,2020-09-22
20s,4684,0.0,2020-09-22,2020-09-22
30s,2822,2.0,2020-09-22,2020-09-22
40s,3083,4.0,2020-09-22,2020-09-22
50s,4280,17.0,2020-09-22,2020-09-22
60s,3644,43.0,2020-09-22,2020-09-22
70s,1833,123.0,2020-09-22,2020-09-22
over_80s,935,199.0,2020-09-22,2020-09-22
under_10s,550,0.0,2020-09-21,2020-09-21
10s,1272,0.0,2020-09-21,2020-09-21
20s,4678,0.0,2020-09-21,2020-09-21
30s,2812,2.0,2020-09-21,2020-09-21
40s,3073,4.0,2020-09-21,2020-09-21
50s,4264,17.0,2020-09-21,2020-09-21
60s,3634,42.0,2020-09-21,2020-09-21
70s,1828,121.0,2020-09-21,2020-09-21
over_80s,934,199.0,2020-09-21,2020-09-21
under_10s,548,0.0,2020-09-20,2020-09-20
10s,1264,0.0,2020-09-20,2020-09-20
20s,4653,0.0,2020-09-20,2020-09-20
30s,2792,2.0,2020-09-20,2020-09-20
40s,3053,4.0,2020-09-20,2020-09-20
50s,4239,17.0,2020-09-20,2020-09-20
60s,3608,42.0,2020-09-20,2020-09-20
70s,1807,118.0,2020-09-20,2020-09-20
over_80s,929,195.0,2020-09-20,2020-09-20
under_10s,548,0.0,2020-09-19,2020-09-19
10s,1264,0.0,2020-09-19,2020-09-19
20s,4653,0.0,2020-09-19,2020-09-19
30s,2792,2.0,2020-09-19,2020-09-19
40s,3053,4.0,2020-09-19,2020-09-19
50s,4239,17.0,2020-09-19,2020-09-19
60s,3608,42.0,2020-09-19,2020-09-19
70s,1807,118.0,2020-09-19,2020-09-19
over_80s,929,195.0,2020-09-19,2020-09-19
under_10s,547,0.0,2020-09-18,2020-09-18
10s,1259,0.0,2020-09-18,2020-09-18
20s,4647,0.0,2020-09-18,2020-09-18
30s,2785,2.0,2020-09-18,2020-09-18
40s,3044,4.0,2020-09-18,2020-09-18
50s,4204,17.0,2020-09-18,2020-09-18
60s,3582,42.0,2020-09-18,2020-09-18
70s,1792,118.0,2020-09-18,2020-09-18
over_80s,923,194.0,2020-09-18,2020-09-18
under_10s,539,0.0,2020-09-16,2020-09-16
10s,1247,0.0,2020-09-16,2020-09-16
20s,4606,0.0,2020-09-16,2020-09-16
30s,2757,2.0,2020-09-16,2020-09-16
40s,3003,4.0,2020-09-16,2020-09-16
50s,4144,17.0,2020-09-16,2020-09-16
60s,3531,42.0,2020-09-16,2020-09-16
70s,1763,114.0,2020-09-16,2020-09-16
over_80s,914,188.0,2020-09-16,2020-09-16
under_10s,538,0.0,2020-09-15,2020-09-15
10s,1244,0.0,2020-09-15,2020-09-15
20s,4592,0.0,2020-09-15,2020-09-15
30s,2748,2.0,2020-09-15,2020-09-15
40s,2986,4.0,2020-09-15,2020-09-15
50s,4122,17.0,2020-09-15,2020-09-15
60s,3506,42.0,2020-09-15,2020-09-15
70s,1745,114.0,2020-09-15,2020-09-15
over_80s,910,188.0,2020-09-15,2020-09-15
under_10s,532,0.0,2020-09-14,2020-09-14
10s,1236,0.0,2020-09-14,2020-09-14
20s,4584,0.0,2020-09-14,2020-09-14
30s,2738,2.0,2020-09-14,2020-09-14
40s,2968,4.0,2020-09-14,2020-09-14
50s,4104,17.0,2020-09-14,2020-09-14
60s,3481,42.0,2020-09-14,2020-09-14
70s,1734,113.0,2020-09-14,2020-09-14
over_80s,908,185.0,2020-09-14,2020-09-14
under_10s,526,0.0,2020-09-12,2020-09-12
10s,1230,0.0,2020-09-12,2020-09-12
20s,4543,0.0,2020-09-12,2020-09-12
30s,2713,2.0,2020-09-12,2020-09-12
40s,2946,4.0,2020-09-12,2020-09-12
50s,4061,17.0,2020-09-12,2020-09-12
60s,3425,42.0,2020-09-12,2020-09-12
70s,1710,109.0,2020-09-12,2020-09-12
over_80s,901,181.0,2020-09-12,2020-09-12
under_10s,522,0.0,2020-09-11,2020-09-11
10s,1225,0.0,2020-09-11,2020-09-11
20s,4527,0.0,2020-09-11,2020-09-11
30s,2701,2.0,2020-09-11,2020-09-11
40s,2928,4.0,2020-09-11,2020-09-11
50s,4027,16.0,2020-09-11,2020-09-11
60s,3396,42.0,2020-09-11,2020-09-11
70s,1696,108.0,2020-09-11,2020-09-11
over_80s,897,178.0,2020-09-11,2020-09-11
under_10s,519,0.0,2020-09-10,2020-09-10
10s,1222,0.0,2020-09-10,2020-09-10
20s,4505,0.0,2020-09-10,2020-09-10
30s,2682,2.0,2020-09-10,2020-09-10
40s,2906,4.0,2020-09-10,2020-09-10
50s,3993,16.0,2020-09-10,2020-09-10
60s,3356,42.0,2020-09-10,2020-09-10
70s,1680,106.0,2020-09-10,2020-09-10
over_80s,880,176.0,2020-09-10,2020-09-10
under_10s,507,0.0,2020-09-09,2020-09-09
10s,1218,0.0,2020-09-09,2020-09-09
20s,4492,0.0,2020-09-09,2020-09-09
30s,2669,2.0,2020-09-09,2020-09-09
40s,2889,4.0,2020-09-09,2020-09-09
50s,3964,16.0,2020-09-09,2020-09-09
60s,3312,42.0,2020-09-09,2020-09-09
70s,1668,105.0,2020-09-09,2020-09-09
over_80s,869,175.0,2020-09-09,2020-09-09
under_10s,501,0.0,2020-09-08,2020-09-08
10s,1210,0.0,2020-09-08,2020-09-08
20s,4485,0.0,2020-09-08,2020-09-08
30s,2653,2.0,2020-09-08,2020-09-08
40s,2874,4.0,2020-09-08,2020-09-08
50s,3936,16.0,2020-09-08,2020-09-08
60s,3264,42.0,2020-09-08,2020-09-08
70s,1646,104.0,2020-09-08,2020-09-08
over_80s,863,173.0,2020-09-08,2020-09-08
under_10s,496,0.0,2020-09-07,2020-09-07
10s,1202,0.0,2020-09-07,2020-09-07
20s,4473,0.0,2020-09-07,2020-09-07
30s,2636,2.0,2020-09-07,2020-09-07
40s,2857,4.0,2020-09-07,2020-09-07
50s,3902,16.0,2020-09-07,2020-09-07
60s,3238,42.0,2020-09-07,2020-09-07
70s,1632,102.0,2020-09-07,2020-09-07
over_80s,860,170.0,2020-09-07,2020-09-07
under_10s,493,0.0,2020-09-06,2020-09-06
10s,1197,0.0,2020-09-06,2020-09-06
20s,4460,0.0,2020-09-06,2020-09-06
30s,2619,2.0,2020-09-06,2020-09-06
40s,2841,4.0,2020-09-06,2020-09-06
50s,3880,16.0,2020-09-06,2020-09-06
60s,3217,42.0,2020-09-06,2020-09-06
70s,1612,101.0,2020-09-06,2020-09-06
over_80s,858,169.0,2020-09-06,2020-09-06
under_10s,485,0.0,2020-09-05,2020-09-05
10s,1194,0.0,2020-09-05,2020-09-05
20s,4441,0.0,2020-09-05,2020-09-05
30s,2604,2.0,2020-09-05,2020-09-05
40s,2816,4.0,2020-09-05,2020-09-05
50s,3845,16.0,2020-09-05,2020-09-05
60s,3178,42.0,2020-09-05,2020-09-05
70s,1596,100.0,2020-09-05,2020-09-05
over_80s,851,169.0,2020-09-05,2020-09-05
under_10s,482,0.0,2020-09-04,2020-09-04
10s,1188,0.0,2020-09-04,2020-09-04
20s,4427,0.0,2020-09-04,2020-09-04
30s,2585,2.0,2020-09-04,2020-09-04
40s,2797,4.0,2020-09-04,2020-09-04
50s,3807,16.0,2020-09-04,2020-09-04
60s,3136,42.0,2020-09-04,2020-09-04
70s,1578,100.0,2020-09-04,2020-09-04
over_80s,842,167.0,2020-09-04,2020-09-04
under_10s,473,0.0,2020-09-03,2020-09-03
10s,1181,0.0,2020-09-03,2020-09-03
20s,4410,0.0,2020-09-03,2020-09-03
30s,2561,2.0,2020-09-03,2020-09-03
40s,2770,4.0,2020-09-03,2020-09-03
50s,3768,16.0,2020-09-03,2020-09-03
60s,3098,42.0,2020-09-03,2020-09-03
70s,1556,99.0,2020-09-03,2020-09-03
over_80s,827,166.0,2020-09-03,2020-09-03
under_10s,466,0.0,2020-09-02,2020-09-02
10s,1174,0.0,2020-09-02,2020-09-02
20s,4388,0.0,2020-09-02,2020-09-02
30s,2540,2.0,2020-09-02,2020-09-02
40s,2741,4.0,2020-09-02,2020-09-02
50s,3732,16.0,2020-09-02,2020-09-02
60s,3064,42.0,2020-09-02,2020-09-02
70s,1534,98.0,2020-09-02,2020-09-02
over_80s,810,164.0,2020-09-02,2020-09-02
under_10s,456,0.0,2020-09-01,2020-09-01
10s,1162,0.0,2020-09-01,2020-09-01
20s,4345,0.0,2020-09-01,2020-09-01
30s,2515,2.0,2020-09-01,2020-09-01
40s,2717,4.0,2020-09-01,2020-09-01
50s,3684,16.0,2020-09-01,2020-09-01
60s,3013,42.0,2020-09-01,2020-09-01
70s,1494,97.0,2020-09-01,2020-09-01
over_80s,796,163.0,2020-09-01,2020-09-01
under_10s,442,0.0,2020-08-31,2020-08-31
10s,1145,0.0,2020-08-31,2020-08-31
20s,4320,0.0,2020-08-31,2020-08-31
30s,2491,2.0,2020-08-31,2020-08-31
40s,2692,4.0,2020-08-31,2020-08-31
50s,3639,16.0,2020-08-31,2020-08-31
60s,2968,42.0,2020-08-31,2020-08-31
70s,1464,97.0,2020-08-31,2020-08-31
over_80s,786,163.0,2020-08-31,2020-08-31
under_10s,432,0.0,2020-08-30,2020-08-30
10s,1134,0.0,2020-08-30,2020-08-30
20s,4277,0.0,2020-08-30,2020-08-30
30s,2476,2.0,2020-08-30,2020-08-30
40s,2664,4.0,2020-08-30,2020-08-30
50s,3590,16.0,2020-08-30,2020-08-30
60s,2913,42.0,2020-08-30,2020-08-30
70s,1438,96.0,2020-08-30,2020-08-30
over_80s,775,163.0,2020-08-30,2020-08-30
under_10s,422,0.0,2020-08-29,2020-08-29
10s,1122,0.0,2020-08-29,2020-08-29
20s,4233,0.0,2020-08-29,2020-08-29
30s,2437,2.0,2020-08-29,2020-08-29
40s,2627,4.0,2020-08-29,2020-08-29
50s,3535,16.0,2020-08-29,2020-08-29
60s,2840,42.0,2020-08-29,2020-08-29
70s,1417,95.0,2020-08-29,2020-08-29
over_80s,767,162.0,2020-08-29,2020-08-29
under_10s,406,0.0,2020-08-28,2020-08-28
10s,1104,0.0,2020-08-28,2020-08-28
20s,4202,0.0,2020-08-28,2020-08-28
30s,2401,2.0,2020-08-28,2020-08-28
40s,2580,4.0,2020-08-28,2020-08-28
50s,3481,16.0,2020-08-28,2020-08-28
60s,2773,41.0,2020-08-28,2020-08-28
70s,1381,94.0,2020-08-28,2020-08-28
over_80s,749,159.0,2020-08-28,2020-08-28
under_10s,390,0.0,2020-08-27,2020-08-27
10s,1087,0.0,2020-08-27,2020-08-27
20s,4170,0.0,2020-08-27,2020-08-27
30s,2353,2.0,2020-08-27,2020-08-27
40s,2527,4.0,2020-08-27,2020-08-27
50s,3408,16.0,2020-08-27,2020-08-27
60s,2709,41.0,2020-08-27,2020-08-27
70s,1333,94.0,2020-08-27,2020-08-27
over_80s,729,156.0,2020-08-27,2020-08-27
under_10s,381,0.0,2020-08-26,2020-08-26
10s,1060,0.0,2020-08-26,2020-08-26
20s,4118,0.0,2020-08-26,2020-08-26
30s,2303,2.0,2020-08-26,2020-08-26
40s,2457,4.0,2020-08-26,2020-08-26
50s,3300,16.0,2020-08-26,2020-08-26
60s,2644,41.0,2020-08-26,2020-08-26
70s,1292,93.0,2020-08-26,2020-08-26
over_80s,710,156.0,2020-08-26,2020-08-26
under_10s,368,0.0,2020-08-25,2020-08-25
10s,1047,0.0,2020-08-25,2020-08-25
20s,4081,0.0,2020-08-25,2020-08-25
30s,2256,2.0,2020-08-25,2020-08-25
40s,2415,4.0,2020-08-25,2020-08-25
50s,3240,16.0,2020-08-25,2020-08-25
60s,2587,41.0,2020-08-25,2020-08-25
70s,1258,93.0,2020-08-25,2020-08-25
over_80s,693,154.0,2020-08-25,2020-08-25
under_10s,353,0.0,2020-08-24,2020-08-24
10s,1028,0.0,2020-08-24,2020-08-24
20s,4040,0.0,2020-08-24,2020-08-24
30s,2226,2.0,2020-08-24,2020-08-24
40s,2382,4.0,2020-08-24,2020-08-24
50s,3187,16.0,2020-08-24,2020-08-24
60s,2537,41.0,2020-08-24,2020-08-24
70s,1228,93.0,2020-08-24,2020-08-24
over_80s,684,153.0,2020-08-24,2020-08-24
under_10s,344,0.0,2020-08-23,2020-08-23
10s,1015,0.0,2020-08-23,2020-08-23
20s,4010,0.0,2020-08-23,2020-08-23
30s,2191,2.0,2020-08-23,2020-08-23
40s,2343,4.0,2020-08-23,2020-08-23
50s,3139,16.0,2020-08-23,2020-08-23
60s,2485,41.0,2020-08-23,2020-08-23
70s,1204,93.0,2020-08-23,2020-08-23
over_80s,668,153.0,2020-08-23,2020-08-23
under_10s,328,0.0,2020-08-22,2020-08-22
10s,980,0.0,2020-08-22,2020-08-22
20s,3976,0.0,2020-08-22,2020-08-22
30s,2151,2.0,2020-08-22,2020-08-22
40s,2281,4.0,2020-08-22,2020-08-22
50s,3057,16.0,2020-08-22,2020-08-22
60s,2398,41.0,2020-08-22,2020-08-22
70s,1177,93.0,2020-08-22,2020-08-22
over_80s,654,153.0,2020-08-22,2020-08-22
under_10s,317,0.0,2020-08-21,2020-08-21
10s,961,0.0,2020-08-21,2020-08-21
20s,3921,0.0,2020-08-21,2020-08-21
30s,2111,2.0,2020-08-21,2020-08-21
40s,2233,4.0,2020-08-21,2020-08-21
50s,2991,16.0,2020-08-21,2020-08-21
60s,2342,41.0,2020-08-21,2020-08-21
70s,1143,93.0,2020-08-21,2020-08-21
over_80s,651,153.0,2020-08-21,2020-08-21
under_10s,311,0.0,2020-08-20,2020-08-20
10s,942,0.0,2020-08-20,2020-08-20
20s,3879,0.0,2020-08-20,2020-08-20
30s,2071,2.0,2020-08-20,2020-08-20
40s,2191,4.0,2020-08-20,2020-08-20
50s,2930,16.0,2020-08-20,2020-08-20
60s,2268,41.0,2020-08-20,2020-08-20
70s,1109,91.0,2020-08-20,2020-08-20
over_80s,645,153.0,2020-08-20,2020-08-20
under_10s,299,0.0,2020-08-19,2020-08-19
10s,907,0.0,2020-08-19,2020-08-19
20s,3849,0.0,2020-08-19,2020-08-19
30s,2036,2.0,2020-08-19,2020-08-19
40s,2159,4.0,2020-08-19,2020-08-19
50s,2875,16.0,2020-08-19,2020-08-19
60s,2220,41.0,2020-08-19,2020-08-19
70s,1079,91.0,2020-08-19,2020-08-19
over_80s,634,152.0,2020-08-19,2020-08-19
under_10s,285,0.0,2020-08-18,2020-08-18
10s,890,0.0,2020-08-18,2020-08-18
20s,3820,0.0,2020-08-18,2020-08-18
30s,2004,2.0,2020-08-18,2020-08-18
40s,2120,4.0,2020-08-18,2020-08-18
50s,2817,16.0,2020-08-18,2020-08-18
60s,2148,41.0,2020-08-18,2020-08-18
70s,1050,91.0,2020-08-18,2020-08-18
over_80s,627,152.0,2020-08-18,2020-08-18
under_10s,280,0.0,2020-08-17,2020-08-17
10s,872,0.0,2020-08-17,2020-08-17
20s,3803,0.0,2020-08-17,2020-08-17
30s,1977,2.0,2020-08-17,2020-08-17
40s,2093,4.0,2020-08-17,2020-08-17
50s,2756,16.0,2020-08-17,2020-08-17
60s,2081,41.0,2020-08-17,2020-08-17
70s,1028,90.0,2020-08-17,2020-08-17
over_80s,625,152.0,2020-08-17,2020-08-17
under_10s,275,0.0,2020-08-16,2020-08-16
10s,859,0.0,2020-08-16,2020-08-16
20s,3781,0.0,2020-08-16,2020-08-16
30s,1950,2.0,2020-08-16,2020-08-16
40s,2070,4.0,2020-08-16,2020-08-16
50s,2718,16.0,2020-08-16,2020-08-16
60s,2033,41.0,2020-08-16,2020-08-16
70s,1014,90.0,2020-08-16,2020-08-16
over_80s,618,152.0,2020-08-16,2020-08-16
under_10s,272,0.0,2020-08-15,2020-08-15
10s,836,0.0,2020-08-15,2020-08-15
20s,3742,0.0,2020-08-15,2020-08-15
30s,1922,2.0,2020-08-15,2020-08-15
40s,2035,4.0,2020-08-15,2020-08-15
50s,2660,16.0,2020-08-15,2020-08-15
60s,1977,41.0,2020-08-15,2020-08-15
70s,983,90.0,2020-08-15,2020-08-15
over_80s,612,152.0,2020-08-15,2020-08-15
under_10s,268,0.0,2020-08-14,2020-08-14
10s,826,0.0,2020-08-14,2020-08-14
20s,3710,0.0,2020-08-14,2020-08-14
30s,1902,2.0,2020-08-14,2020-08-14
40s,2011,4.0,2020-08-14,2020-08-14
50s,2627,16.0,2020-08-14,2020-08-14
60s,1948,41.0,2020-08-14,2020-08-14
70s,972,90.0,2020-08-14,2020-08-14
over_80s,609,152.0,2020-08-14,2020-08-14
under_10s,264,0.0,2020-08-13,2020-08-13
10s,816,0.0,2020-08-13,2020-08-13
20s,3696,0.0,2020-08-13,2020-08-13
30s,1885,2.0,2020-08-13,2020-08-13
40s,1995,4.0,2020-08-13,2020-08-13
50s,2608,16.0,2020-08-13,2020-08-13
60s,1933,41.0,2020-08-13,2020-08-13
70s,966,90.0,2020-08-13,2020-08-13
over_80s,607,152.0,2020-08-13,2020-08-13
under_10s,262,0.0,2020-08-12,2020-08-12
10s,810,0.0,2020-08-12,2020-08-12
20s,3685,0.0,2020-08-12,2020-08-12
30s,1873,2.0,2020-08-12,2020-08-12
40s,1990,4.0,2020-08-12,2020-08-12
50s,2598,16.0,2020-08-12,2020-08-12
60s,1927,41.0,2020-08-12,2020-08-12
70s,964,90.0,2020-08-12,2020-08-12
over_80s,605,152.0,2020-08-12,2020-08-12
under_10s,261,0.0,2020-08-11,2020-08-11
10s,803,0.0,2020-08-11,2020-08-11
20s,3681,0.0,2020-08-11,2020-08-11
30s,1862,2.0,2020-08-11,2020-08-11
40s,1978,4.0,2020-08-11,2020-08-11
50s,2586,16.0,2020-08-11,2020-08-11
60s,1925,41.0,2020-08-11,2020-08-11
70s,961,90.0,2020-08-11,2020-08-11
over_80s,603,152.0,2020-08-11,2020-08-11
under_10s,261,0.0,2020-08-10,2020-08-10
10s,803,0.0,2020-08-10,2020-08-10
20s,3675,0.0,2020-08-10,2020-08-10
30s,1857,2.0,2020-08-10,2020-08-10
40s,1974,4.0,2020-08-10,2020-08-10
50s,2577,16.0,2020-08-10,2020-08-10
60s,1918,41.0,2020-08-10,2020-08-10
70s,958,90.0,2020-08-10,2020-08-10
over_80s,603,152.0,2020-08-10,2020-08-10
under_10s,261,0.0,2020-08-09,2020-08-09
10s,803,0.0,2020-08-09,2020-08-09
20s,3671,0.0,2020-08-09,2020-08-09
30s,1854,2.0,2020-08-09,2020-08-09
40s,1971,4.0,2020-08-09,2020-08-09
50s,2573,16.0,2020-08-09,2020-08-09
60s,1905,41.0,2020-08-09,2020-08-09
70s,957,90.0,2020-08-09,2020-08-09
over_80s,603,152.0,2020-08-09,2020-08-09
under_10s,257,0.0,2020-08-08,2020-08-08
10s,802,0.0,2020-08-08,2020-08-08
20s,3664,0.0,2020-08-08,2020-08-08
30s,1849,2.0,2020-08-08,2020-08-08
40s,1968,3.0,2020-08-08,2020-08-08
50s,2566,16.0,2020-08-08,2020-08-08
60s,1898,41.0,2020-08-08,2020-08-08
70s,957,90.0,2020-08-08,2020-08-08
over_80s,601,152.0,2020-08-08,2020-08-08
under_10s,256,0.0,2020-08-07,2020-08-07
10s,801,0.0,2020-08-07,2020-08-07
20s,3657,0.0,2020-08-07,2020-08-07
30s,1845,2.0,2020-08-07,2020-08-07
40s,1964,3.0,2020-08-07,2020-08-07
50s,2556,16.0,2020-08-07,2020-08-07
60s,1885,41.0,2020-08-07,2020-08-07
70s,954,90.0,2020-08-07,2020-08-07
over_80s,601,151.0,2020-08-07,2020-08-07
under_10s,256,0.0,2020-08-06,2020-08-06
10s,797,0.0,2020-08-06,2020-08-06
20s,3654,0.0,2020-08-06,2020-08-06
30s,1844,2.0,2020-08-06,2020-08-06
40s,1959,3.0,2020-08-06,2020-08-06
50s,2554,16.0,2020-08-06,2020-08-06
60s,1880,41.0,2020-08-06,2020-08-06
70s,954,90.0,2020-08-06,2020-08-06
over_80s,601,150.0,2020-08-06,2020-08-06
under_10s,256,0.0,2020-08-05,2020-08-05
10s,793,0.0,2020-08-05,2020-08-05
20s,3641,0.0,2020-08-05,2020-08-05
30s,1841,2.0,2020-08-05,2020-08-05
40s,1956,3.0,2020-08-05,2020-08-05
50s,2546,16.0,2020-08-05,2020-08-05
60s,1871,41.0,2020-08-05,2020-08-05
70s,951,90.0,2020-08-05,2020-08-05
over_80s,601,150.0,2020-08-05,2020-08-05
under_10s,255,0.0,2020-08-04,2020-08-04
10s,790,0.0,2020-08-04,2020-08-04
20s,3635,0.0,2020-08-04,2020-08-04
30s,1834,2.0,2020-08-04,2020-08-04
40s,1952,3.0,2020-08-04,2020-08-04
50s,2540,16.0,2020-08-04,2020-08-04
60s,1866,41.0,2020-08-04,2020-08-04
70s,950,90.0,2020-08-04,2020-08-04
over_80s,601,149.0,2020-08-04,2020-08-04
under_10s,251,0.0,2020-08-03,2020-08-03
10s,785,0.0,2020-08-03,2020-08-03
20s,3629,0.0,2020-08-03,2020-08-03
30s,1829,2.0,2020-08-03,2020-08-03
40s,1946,3.0,2020-08-03,2020-08-03
50s,2536,16.0,2020-08-03,2020-08-03
60s,1864,41.0,2020-08-03,2020-08-03
70s,950,90.0,2020-08-03,2020-08-03
over_80s,599,149.0,2020-08-03,2020-08-03
under_10s,249,0.0,2020-08-02,2020-08-02
10s,782,0.0,2020-08-02,2020-08-02
20s,3625,0.0,2020-08-02,2020-08-02
30s,1826,1.0,2020-08-02,2020-08-02
40s,1944,3.0,2020-08-02,2020-08-02
50s,2532,13.0,2020-08-02,2020-08-02
60s,1860,27.0,2020-08-02,2020-08-02
70s,949,60.0,2020-08-02,2020-08-02
over_80s,599,96.0,2020-08-02,2020-08-02
under_10s,247,0.0,2020-08-01,2020-08-01
10s,782,0.0,2020-08-01,2020-08-01
20s,3620,0.0,2020-08-01,2020-08-01
30s,1819,2.0,2020-08-01,2020-08-01
40s,1936,3.0,2020-08-01,2020-08-01
50s,2528,16.0,2020-08-01,2020-08-01
60s,1858,41.0,2020-08-01,2020-08-01
70s,948,90.0,2020-08-01,2020-08-01
over_80s,598,149.0,2020-08-01,2020-08-01
under_10s,246,0.0,2020-07-31,2020-07-31
10s,782,0.0,2020-07-31,2020-07-31
20s,3620,0.0,2020-07-31,2020-07-31
30s,1809,2.0,2020-07-31,2020-07-31
40s,1930,3.0,2020-07-31,2020-07-31
50s,2520,16.0,2020-07-31,2020-07-31
60s,1853,41.0,2020-07-31,2020-07-31
70s,947,90.0,2020-07-31,2020-07-31
over_80s,598,149.0,2020-07-31,2020-07-31
under_10s,245,0.0,2020-07-30,2020-07-30
10s,782,0.0,2020-07-30,2020-07-30
20s,3615,0.0,2020-07-30,2020-07-30
30s,1796,2.0,2020-07-30,2020-07-30
40s,1922,3.0,2020-07-30,2020-07-30
50s,2516,16.0,2020-07-30,2020-07-30
60s,1850,41.0,2020-07-30,2020-07-30
70s,946,90.0,2020-07-30,2020-07-30
over_80s,597,148.0,2020-07-30,2020-07-30
under_10s,245,0.0,2020-07-29,2020-07-29
10s,782,0.0,2020-07-29,2020-07-29
20s,3613,0.0,2020-07-29,2020-07-29
30s,1790,2.0,2020-07-29,2020-07-29
40s,1918,3.0,2020-07-29,2020-07-29
50s,2516,16.0,2020-07-29,2020-07-29
60s,1844,41.0,2020-07-29,2020-07-29
70s,946,90.0,2020-07-29,2020-07-29
over_80s,597,148.0,2020-07-29,2020-07-29
under_10s,245,0.0,2020-07-28,2020-07-28
10s,781,0.0,2020-07-28,2020-07-28
20s,3607,0.0,2020-07-28,2020-07-28
30s,1774,2.0,2020-07-28,2020-07-28
40s,1907,3.0,2020-07-28,2020-07-28
50s,2511,16.0,2020-07-28,2020-07-28
60s,1840,41.0,2020-07-28,2020-07-28
70s,941,90.0,2020-07-28,2020-07-28
over_80s,597,148.0,2020-07-28,2020-07-28
under_10s,243,0.0,2020-07-27,2020-07-27
10s,779,0.0,2020-07-27,2020-07-27
20s,3603,0.0,2020-07-27,2020-07-27
30s,1770,2.0,2020-07-27,2020-07-27
40s,1900,3.0,2020-07-27,2020-07-27
50s,2506,16.0,2020-07-27,2020-07-27
