gender,total_cases,death_cases,current_date,active_cases,re_rate,re_cases
male,51759,865,2021-04-02,294,0.568017156,1.66997044
male,52278,870,2021-04-04,519,0.992769425,5.152473316
male,52505,870,2021-04-05,227,0.432339777,0.981411294
male,53071,873,2021-04-07,566,1.066495826,6.036366377
male,53414,874,2021-04-08,343,0.642153742,2.202587337
male,53746,877,2021-04-09,332,0.617720388,2.05083169
male,54081,878,2021-04-10,335,0.619441209,2.075128049
male,54420,881,2021-04-11,339,0.622932745,2.111742007
male,54720,882,2021-04-12,300,0.548245614,1.644736842
male,55001,885,2021-04-13,281,0.510899802,1.435628443
male,55380,887,2021-04-14,379,0.684362586,2.5937342
male,55733,890,2021-04-15,353,0.633376994,2.235820788
male,56055,891,2021-04-16,322,0.574435822,1.849683347
male,56379,892,2021-04-17,324,0.574682062,1.861969882
male,56723,894,2021-04-18,344,0.606455935,2.086208416
male,57001,896,2021-04-19,278,0.487710742,1.355835863
male,57296,896,2021-04-20,295,0.514870148,1.518866937
male,57662,898,2021-04-21,366,0.634733447,2.323124415
male,58048,900,2021-04-22,386,0.664966924,2.566772326
male,58438,902,2021-04-23,390,0.667373969,2.602758479
male,58843,903,2021-04-24,405,0.688272182,2.787502337
male,59166,903,2021-04-25,323,0.545921644,1.763326911
male,59689,906,2021-04-27,523,0.876208347,4.582569653
male,60397,906,2021-04-29,708,1.172243654,8.299485074
male,60745,908,2021-04-30,348,0.572886657,1.993645568
male,61370,910,2021-05-02,625,1.018412905,6.365080658
male,61606,911,2021-05-03,236,0.38307957,0.904067786
male,61879,914,2021-05-04,273,0.4411836,1.204431229
male,62247,917,2021-05-05,368,0.59119315,2.175590792
male,62542,920,2021-05-06,295,0.471683029,1.391464936
male,62800,925,2021-05-07,258,0.410828025,1.059936306
male,63139,928,2021-05-08,339,0.536910626,1.820127021
male,63668,933,2021-05-10,529,0.830872652,4.395316328
male,63921,935,2021-05-11,253,0.395801067,1.001376699
male,64247,938,2021-05-12,326,0.507416689,1.654178405
male,64621,939,2021-05-13,374,0.578759227,2.164559509
male,64987,941,2021-05-14,366,0.563189561,2.061273793
male,65347,944,2021-05-15,360,0.550905168,1.983258604
male,65659,944,2021-05-16,312,0.475182382,1.482569031
male,65995,945,2021-05-17,336,0.50912948,1.710675051
male,66278,946,2021-05-18,283,0.426989348,1.208379855
male,66634,952,2021-05-19,356,0.534261788,1.901971966
male,66942,954,2021-05-20,308,0.460099788,1.417107347
male,67252,959,2021-05-21,310,0.460952834,1.428953786
male,67598,960,2021-05-22,346,0.511849463,1.770999142
male,67907,963,2021-05-23,309,0.455034091,1.40605534
male,68196,965,2021-05-24,289,0.423778521,1.224719925
male,68485,965,2021-05-25,289,0.421990217,1.219551727
male,68838,965,2021-05-26,353,0.512798164,1.810177518
male,69164,965,2021-05-27,326,0.471343473,1.536579724
male,69483,966,2021-05-28,319,0.459105105,1.464545284
male,69754,968,2021-05-29,271,0.388508186,1.052857184
male,70002,970,2021-05-30,248,0.354275592,0.878603468
male,70204,970,2021-05-31,202,0.287732893,0.581220443
male,70474,972,2021-06-01,270,0.383120016,1.034424043
male,70825,974,2021-06-02,351,0.495587716,1.739512884
male,71163,974,2021-06-03,338,0.474965923,1.605384821
male,71544,974,2021-06-04,381,0.532539416,2.028975176
male,71939,975,2021-06-05,395,0.549076301,2.168851388
male,72236,977,2021-06-06,297,0.411152334,1.221122432
male,72503,978,2021-06-07,267,0.368260624,0.983255865
male,72759,978,2021-06-08,256,0.351846507,0.900727058
male,73083,979,2021-06-09,324,0.443331555,1.436394237
male,73405,980,2021-06-10,322,0.438662216,1.412492337
male,73706,981,2021-06-11,301,0.408379236,1.229221502
male,74001,982,2021-06-12,295,0.398643262,1.175997622
male,74246,982,2021-06-13,245,0.329984107,0.808461062
male,74457,984,2021-06-14,211,0.283385041,0.597942437
male,74246,982,2021-06-14,-211,-0.284190394,0.599641732
male,74650,984,2021-06-15,404,0.54119223,2.186416611
male,74910,985,2021-06-16,260,0.347083166,0.902416233
male,75191,986,2021-06-17,281,0.373714939,1.050138979
male,75464,988,2021-06-18,273,0.3617619,0.987609986
male,75712,988,2021-06-19,248,0.327557058,0.812341505
male,75930,990,2021-06-20,218,0.287106546,0.625892269
male,76109,991,2021-06-21,179,0.235189005,0.420988319
male,76319,992,2021-06-22,210,0.275160838,0.57783776
male,76675,993,2021-06-23,356,0.464297359,1.652898598
male,77386,994,2021-06-25,711,0.918770837,6.532460652
male,77749,996,2021-06-26,363,0.466887034,1.694799933
male,78366,998,2021-06-28,617,0.787331241,4.857833754
male,78686,999,2021-06-29,320,0.406679714,1.301375086
male,79091,1000,2021-06-30,405,0.512068377,2.073876927
male,79526,1003,2021-07-01,435,0.546990921,2.379410507
male,79974,1004,2021-07-02,448,0.560182059,2.509615625
male,80386,1004,2021-07-03,412,0.512527057,2.111611475
male,80788,1004,2021-07-04,402,0.497598653,2.000346586
male,81148,1004,2021-07-05,360,0.443633854,1.597081875
male,81534,1006,2021-07-06,386,0.473422131,1.827409424
male,82163,1006,2021-07-07,629,0.765551404,4.815318331
male,82860,1006,2021-07-08,697,0.84117789,5.863009896
male,83555,1007,2021-07-09,695,0.831787445,5.780922745
male,85587,1013,2021-07-12,2032,2.374192342,48.2435884
male,86207,1014,2021-07-13,620,0.719199137,4.459034649
male,87097,1015,2021-07-14,890,1.021849203,9.094457903
male,87966,1016,2021-07-15,869,0.987881682,8.584691813
male,88796,1016,2021-07-16,830,0.934726789,7.758232353
male,89574,1019,2021-07-17,778,0.868555608,6.757362628
male,90367,1021,2021-07-18,793,0.877532728,6.95883453
male,91036,1022,2021-07-19,669,0.734874116,4.916307834
male,91695,1023,2021-07-20,659,0.718686951,4.736147009
male,93702,1024,2021-07-22,2007,2.141896651,42.98786579
male,94574,1026,2021-07-23,872,0.92202931,8.040095587
male,95441,1028,2021-07-24,867,0.908414623,7.875954778
male,96952,1032,2021-07-26,1511,1.558503177,23.548983
male,97695,1033,2021-07-27,743,0.760530222,5.650739547
male,98646,1034,2021-07-28,951,0.964053281,9.168146706
male,99489,1036,2021-07-29,843,0.847329856,7.142990682
male,100383,1039,2021-07-30,894,0.890589044,7.961866053
male,101181,1043,2021-07-31,798,0.788685623,6.29371127
male,101912,1045,2021-08-01,731,0.717285501,5.243357014
male,102503,1045,2021-08-02,591,0.576568491,3.40751978
male,103102,1048,2021-08-03,599,0.580978061,3.480058583
male,104005,1050,2021-08-04,903,0.868227489,7.840094226
male,104948,1052,2021-08-05,943,0.898540229,8.473234364
male,105862,1055,2021-08-06,914,0.863388185,7.891368007
male,106803,1055,2021-08-07,941,0.881061393,8.290787712
male,108471,1060,2021-08-09,1668,1.537738197,25.64947313
male,109250,1064,2021-08-10,779,0.713043478,5.554608696
male,110353,1064,2021-08-11,1103,0.999519723,11.02470255
male,111416,1065,2021-08-12,1063,0.954081999,10.14189165
male,112507,1068,2021-08-13,1091,0.96971744,10.57961727
male,113568,1070,2021-08-14,1061,0.93424204,9.912308045
male,116086,1083,2021-08-17,2518,2.169081543,54.61747325
male,117096,1084,2021-08-18,1010,0.862540138,8.711655394
male,118314,1093,2021-08-19,1218,1.029463969,12.53887114
male,119458,1097,2021-08-20,1144,0.957658759,10.9556162
male,120501,1100,2021-08-21,1043,0.865552983,9.027717612
male,121354,1107,2021-08-22,853,0.702902253,5.995756217
male,122134,1110,2021-08-23,780,0.638642802,4.981413857
male,122956,1115,2021-08-24,822,0.668531833,5.495331663
male,124151,1120,2021-08-25,1195,0.962537555,11.50232378
male,125232,1129,2021-08-26,1081,0.863197905,9.33116935
male,126235,1134,2021-08-27,1003,0.794549848,7.96933497
male,127159,1138,2021-08-28,924,0.726649313,6.714239653
male,128040,1141,2021-08-29,881,0.688066229,6.06186348
male,128865,1144,2021-08-30,825,0.640204866,5.281690141
male,129619,1144,2021-08-31,754,0.581704843,4.386054514
male,130734,1148,2021-09-01,1115,0.852876834,9.509576698
male,131825,1153,2021-09-02,1091,0.827612365,9.029250901
male,132791,1157,2021-09-03,966,0.727458939,7.027253353
male,133826,1163,2021-09-04,1035,0.773392315,8.004610464
male,135386,1169,2021-09-06,1560,1.152260943,17.97527071
male,136293,1170,2021-09-07,907,0.665478051,6.035885922
male,137437,1172,2021-09-08,1144,0.832381382,9.52244301
male,138559,1177,2021-09-09,1122,0.80976335,9.085544786
male,139625,1180,2021-09-10,1066,0.76347359,8.138628469
male,140645,1184,2021-09-11,1020,0.725230189,7.397347933
male,142443,1185,2021-09-13,1798,1.26225929,22.69542203
male,143308,1190,2021-09-14,865,0.603595054,5.221097217
male,144463,1193,2021-09-15,1155,0.799512678,9.234371431
male,145521,1198,2021-09-16,1058,0.727042832,7.692113166
male,147809,1202,2021-09-18,2288,1.54794363,35.41695025
male,148854,1205,2021-09-19,1045,0.702030177,7.336215352
male,149752,1208,2021-09-20,898,0.599658101,5.384929751
male,150725,1210,2021-09-21,973,0.645546525,6.28116769
male,151666,1215,2021-09-22,941,0.620442288,5.838361927
male,152652,1220,2021-09-23,986,0.645913581,6.368707911
male,154043,1224,2021-09-24,1391,0.902994618,12.56065514
male,157489,1233,2021-09-26,3446,2.188089327,75.4015582
male,158809,1235,2021-09-27,1320,0.831187149,10.97167037
male,160115,1242,2021-09-28,1306,0.815663742,10.65256847
male,161798,1250,2021-09-29,1683,1.040185911,17.50632888
male,163276,1252,2021-09-30,1478,0.905215708,13.37908817
male,164754,1264,2021-10-01,1478,0.897095063,13.25906503
male,166099,1268,2021-10-02,1345,0.809758036,10.89124558
male,167331,1268,2021-10-03,1232,0.736265247,9.07078784
male,168355,1272,2021-10-04,1024,0.608238544,6.228362686
male,170591,1281,2021-10-06,2236,1.310737378,29.30808777
male,171990,1283,2021-10-07,1399,0.813419385,11.37973719
male,173269,1290,2021-10-08,1279,0.738158586,9.441048312
male,175341,1299,2021-10-10,2072,1.181697378,24.48476968
male,176084,1305,2021-10-11,743,0.421957702,3.135145726
male,176886,1310,2021-10-12,802,0.453399365,3.636262904
male,177787,1319,2021-10-13,901,0.50678621,4.566143756
male,178892,1328,2021-10-14,1105,0.617691121,6.825486886
male,179835,1334,2021-10-15,943,0.524369561,4.94480496
male,180717,1347,2021-10-16,882,0.488055911,4.304653132
male,181529,1356,2021-10-17,812,0.447311449,3.632168965
male,182685,1368,2021-10-19,1156,0.632783206,7.314973862
male,183573,1375,2021-10-20,888,0.483731268,4.295533657
male,184382,1383,2021-10-21,809,0.438763003,3.549592693
male,185190,1393,2021-10-22,808,0.436308656,3.52537394
male,186023,1403,2021-10-23,833,0.44779409,3.73012477
male,186831,1412,2021-10-24,808,0.432476409,3.494409386
male,187459,1416,2021-10-25,628,0.335006588,2.103841373
male,189221,1429,2021-10-27,1762,0.931186285,16.40750234
male,190400,1436,2021-10-28,1179,0.619222689,7.300635504
male,191541,1441,2021-10-29,1141,0.595694916,6.796878997
male,192699,1447,2021-10-30,1158,0.600937213,6.958852926
male,193876,1454,2021-10-31,1177,0.607089067,7.145438321
male,194732,1457,2021-11-01,856,0.439578498,3.76279194
male,195535,1461,2021-11-02,803,0.410668167,3.29766538
male,196958,1468,2021-11-03,1423,0.722489059,10.2810193
male,198238,1477,2021-11-04,1280,0.645688516,8.264813003
male,199471,1492,2021-11-05,1233,0.618134967,7.621604143
male,200669,1500,2021-11-06,1198,0.597003025,7.152096238
male,201857,1506,2021-11-07,1188,0.588535448,6.991801127
male,202762,1510,2021-11-08,905,0.446336098,4.039341691
male,203647,1520,2021-11-09,885,0.434575515,3.845993312
male,204957,1526,2021-11-10,1310,0.639158458,8.372975795
male,206233,1534,2021-11-11,1276,0.618717664,7.894837393
male,207450,1546,2021-11-12,1217,0.586647385,7.139498674
male,208634,1560,2021-11-13,1184,0.567500983,6.719211634
male,209893,1571,2021-11-14,1259,0.599829437,7.551852611
male,210862,1578,2021-11-15,969,0.45954226,4.452964498
male,215224,1623,2021-11-18,4362,2.026725644,88.40577259
male,216789,1631,2021-11-19,1565,0.721900096,11.29773651
male,218386,1650,2021-11-20,1597,0.731273983,11.6784455
male,219955,1664,2021-11-21,1569,0.713327726,11.19211202
male,221376,1678,2021-11-22,1421,0.641894334,9.121318481
male,222755,1693,2021-11-23,1379,0.61906579,8.536917241
male,224847,1708,2021-11-24,2092,0.930410457,19.46418676
male,226891,1728,2021-11-25,2044,0.900873106,18.4138463
male,228877,1751,2021-11-26,1986,0.867714974,17.23281937
male,230920,1780,2021-11-27,2043,0.884721982,18.07487008
male,232865,1807,2021-11-28,1945,0.83524789,16.24557147
male,234543,1825,2021-11-29,1678,0.715433844,12.0049799
male,236071,1851,2021-11-30,1528,0.6472629,9.890177108
male,238649,1873,2021-12-01,2578,1.08024756,27.8487821
male,241339,1899,2021-12-02,2690,1.114614712,29.98313576
male,243797,1918,2021-12-03,2458,1.008215852,24.78194564
male,246469,1951,2021-12-04,2672,1.084111998,28.96747258
male,249007,1972,2021-12-05,2538,1.019248455,25.86852578
male,251132,1997,2021-12-06,2125,0.846168549,17.98108166
male,253732,2026,2021-12-07,2600,1.02470323,26.64228398
male,257349,2062,2021-12-08,3617,1.405484381,50.83637007
male,260900,2090,2021-12-09,3551,1.361057877,48.3311652
male,264271,2123,2021-12-10,3371,1.275584533,42.99995459
male,267711,2166,2021-12-11,3440,1.284967745,44.20289043
male,271001,2190,2021-12-12,3290,1.21401766,39.94118103
male,273985,2206,2021-12-13,2984,1.089110718,32.49906382
male,276826,2254,2021-12-14,2841,1.026276434,29.15651348
male,280839,2289,2021-12-15,4013,1.428932591,57.34306489
male,284655,2318,2021-12-16,3816,1.340570164,51.15615745
male,288329,2357,2021-12-17,3674,1.274238804,46.81553364
male,291993,2379,2021-12-18,3664,1.254824602,45.97677342
male,295177,2424,2021-12-19,3184,1.078674829,34.34500656
male,297863,2454,2021-12-20,2686,0.901756848,24.22118894
male,300475,2483,2021-12-21,2612,0.86929029,22.70586238
male,304217,2519,2021-12-22,3742,1.230043028,46.02821013
male,307712,2563,2021-12-23,3495,1.135802309,39.69629069
male,310821,2591,2021-12-24,3109,1.000254166,31.09790201
male,313744,2654,2021-12-25,2923,0.931651283,27.23216699
male,316503,2676,2021-12-26,2759,0.871713696,24.05058088
male,318673,2705,2021-12-27,2170,0.68094881,14.77658917
male,320582,2732,2021-12-28,1909,0.595479472,11.36770311
male,323230,2756,2021-12-29,2648,0.819230888,21.69323392
male,325754,2798,2021-12-30,2524,0.774817807,19.55640146
male,328201,2867,2021-12-31,2447,0.74557969,18.24433503
male,330363,2896,2022-01-01,2162,0.65443164,14.14881206
male,332264,2932,2022-01-02,1901,0.57213541,10.87629415
male,333853,2947,2022-01-03,1589,0.475957982,7.562972326
male,335410,2971,2022-01-04,1557,0.464207984,7.227718315
male,337656,3003,2022-01-05,2246,0.665174023,14.93980856
male,339743,3035,2022-01-06,2087,0.614287859,12.82018761
male,341630,3058,2022-01-07,1887,0.55235196,10.42288148
male,343420,3079,2022-01-08,1790,0.521227651,9.329974958
male,345135,3104,2022-01-09,1715,0.496907007,8.521955177
male,346703,3124,2022-01-10,1568,0.452260292,7.091441378
male,348275,3148,2022-01-11,1572,0.451367454,7.095496375
male,350686,3167,2022-01-12,2411,0.687509624,16.57585703
male,352875,3191,2022-01-13,2189,0.620332979,13.57908891
male,355343,3219,2022-01-14,2468,0.694540205,17.14125225
male,357706,3232,2022-01-15,2363,0.660598368,15.60993945
male,359852,3247,2022-01-16,2146,0.59635628,12.79780576
male,361788,3259,2022-01-17,1936,0.535120015,10.35992349
male,363871,3279,2022-01-18,2083,0.572455623,11.92425063
male,366825,3318,2022-01-19,2954,0.805288625,23.78822599
male,370194,3333,2022-01-20,3369,0.910063372,30.66003501
male,373702,3341,2022-01-21,3508,0.938715875,32.9301529
male,377192,3355,2022-01-22,3490,0.925258224,32.29151202
male,381041,3364,2022-01-23,3849,1.010127519,38.87980821
male,384823,3379,2022-01-24,3782,0.98278949,37.16909852
male,389071,3390,2022-01-25,4248,1.091831568,46.38100501
male,395645,3408,2022-01-26,6574,1.661590567,109.2329639
male,402827,3420,2022-01-27,7182,1.782899359,128.0478319
male,410652,3431,2022-01-28,7825,1.905506365,149.1058731
male,419306,3448,2022-01-29,8654,2.063886517,178.6087392
male,428091,3457,2022-01-30,8785,2.052133775,180.2799522
male,436534,3466,2022-01-31,8443,1.934099062,163.2959838
male,445738,3475,2022-02-01,9204,2.064890137,190.0524882
male,455775,3484,2022-02-02,10037,2.202183095,221.0331172
male,466845,3494,2022-02-03,11070,2.371236706,262.4959034
male,480247,3504,2022-02-04,13402,2.790647313,374.0025529
male,497603,3513,2022-02-05,17356,3.487921094,605.363585
male,516032,3524,2022-02-06,18429,3.571290153,658.1530622
male,533045,3524,2022-02-07,17013,3.191662993,542.997625
male,550898,3549,2022-02-08,17853,3.240708806,578.5637432
male,575070,3557,2022-02-09,24172,4.203314379,1016.025152
male,601379,3567,2022-02-10,26309,4.374778634,1150.960511
male,627889,3585,2022-02-11,26510,4.22208384,1119.274426
male,654708,3600,2022-02-12,26819,4.096329967,1098.594734
male,682254,3619,2022-02-13,27546,4.03749923,1112.169538
male,708874,3631,2022-02-14,26620,3.755251286,999.6478923
male,737020,3660,2022-02-15,28146,3.818892296,1074.865426
male,781237,3674,2022-02-16,44217,5.65987018,2502.624798
male,825832,3695,2022-02-17,44595,5.400008718,2408.133888
male,878708,3716,2022-02-18,52876,6.017471105,3181.798022
male,927601,3744,2022-02-19,48893,5.270908505,2577.105295
male,977727,3770,2022-02-20,50126,5.126788971,2569.854239
male,1023402,3789,2022-02-21,45675,4.463055573,2038.500633
male,1071683,3814,2022-02-22,48281,4.505156842,2175.134775
male,1154421,3865,2022-02-23,82738,7.167056039,5929.878826
male,1235396,3902,2022-02-24,80975,6.554578451,5307.569901
male,1314144,3939,2022-02-25,78748,5.992341783,4718.849307
male,1392557,3997,2022-02-26,78413,5.630864661,4415.329907
male,1470161,4016,2022-02-27,77604,5.27860554,4096.409044
male,1536710,4075,2022-02-28,66549,4.330615406,2881.981246
male,1604420,4139,2022-03-01,67710,4.220216652,2857.508695
male,1708957,4183,2022-03-02,104537,6.11700587,6394.534426
male,1803774,4241,2022-03-03,94817,5.256589795,4984.140745
male,1929958,4329,2022-03-04,126184,6.53817337,8250.128685
male,2048220,4429,2022-03-05,118262,5.773891477,6828.319538
male,2161553,4497,2022-03-06,113333,5.243128436,5942.19475
male,2260342,4563,2022-03-07,98789,4.370533309,4317.60615
male,2358434,4662,2022-03-08,98092,4.159200554,4079.843008
male,2521745,4733,2022-03-09,163311,6.476110788,10576.20129
male,2674610,4829,2022-03-10,152865,5.715412714,8736.865646
male,2807476,4934,2022-03-11,132866,4.732578302,6287.987486
male,2987518,5064,2022-03-12,180042,6.02647415,10850.18459
male,3153014,5181,2022-03-13,165496,5.248819066,8686.585602
male,3298810,5293,2022-03-14,145796,4.41965436,6443.679271
male,3472036,5426,2022-03-15,173226,4.98917638,8642.550675
male,3662843,5490,2022-03-16,190807,5.209259583,9939.631933
male,3951680,5699,2022-03-17,288837,7.309220382,21111.73288
male,4140487,5824,2022-03-18,188807,4.560019148,8609.635352
male,4317578,5974,2022-03-19,177091,4.101628274,7263.614527
male,4472791,6133,2022-03-20,155213,3.470159907,5386.139296
male,4571917,6281,2022-03-21,99126,2.168149597,2149.199969
male,4738623,6465,2022-03-22,166706,3.518026228,5864.760804
male,4965565,6603,2022-03-23,226942,4.570315765,10371.966
male,5147287,6830,2022-03-24,181722,3.530442348,6415.590443
male,5303901,7027,2022-03-25,156614,2.952807754,4624.510336
male,5459586,7184,2022-03-26,155685,2.851589846,4439.497651
male,5606533,7311,2022-03-27,146947,2.620995899,3851.474844
male,5696062,7432,2022-03-28,89529,1.571770111,1407.190062
male,5860230,7540,2022-03-29,164168,2.801391754,4598.988815
male,6057024,7758,2022-03-30,196794,3.249021302,6393.87898
male,6203775,7921,2022-03-31,146751,2.365511322,3471.41152
male,6332258,8086,2022-04-01,128483,2.029023454,2606.950205
male,6453579,8242,2022-04-02,121321,1.879902609,2280.716644
male,6561199,8367,2022-04-03,107620,1.640248985,1765.235958
male,6621560,8478,2022-04-04,60361,0.911582769,550.2404752
male,6745374,8588,2022-04-05,123814,1.835539438,2272.6548
male,6877092,8769,2022-04-06,131718,1.915315369,2522.815097
male,6980220,8921,2022-04-07,103128,1.477431943,1523.646015
male,7074229,9089,2022-04-08,94009,1.328893933,1249.279898
male,7159340,9259,2022-04-09,85111,1.1888107,1011.808675
male,7234453,9423,2022-04-10,75113,1.038267855,779.8741341
male,7277615,9539,2022-04-11,43162,0.593078914,255.9847208
male,7375987,9630,2022-04-12,98372,1.33367914,1311.966844
male,7466031,9710,2022-04-13,90044,1.206049104,1085.974855
male,7533797,9865,2022-04-14,67766,0.89949331,609.5506364
male,7591141,9987,2022-04-15,57344,0.755406862,433.1805108
male,7639998,10107,2022-04-16,48857,0.639489696,312.4354809
male,7681722,10201,2022-04-17,41724,0.543159463,226.6278545
male,7704043,10274,2022-04-18,22321,0.289730989,64.67085412
male,7759050,10335,2022-04-19,55007,0.708939883,389.9665615
male,7810351,10419,2022-04-20,51301,0.656833476,336.9621418
male,7851593,10495,2022-04-21,41242,0.525269203,216.6315248
male,7888176,10606,2022-04-22,36583,0.463770078,169.6610077
male,7922594,10686,2022-04-23,34418,0.434428421,149.5215739
male,7951929,10738,2022-04-24,29335,0.368904199,108.2180468
male,7968125,10789,2022-04-25,16196,0.203259864,32.9199675
male,8005021,10832,2022-04-26,36896,0.460910721,170.0576196
male,8040149,10901,2022-04-27,35128,0.436907326,153.4768055
male,8066302,10961,2022-04-28,26153,0.324225401,84.79466911
male,8089528,11031,2022-04-29,23226,0.28711193,66.68461695
male,8109260,11066,2022-04-30,19732,0.243326765,48.01323721
male,8126556,11111,2022-05-01,17296,0.212833087,36.81161072
male,8136166,11150,2022-05-02,9610,0.118114601,11.35081315
male,8159977,11177,2022-05-03,23811,0.291802293,69.481044
male,8182212,11216,2022-05-04,22235,0.271748031,60.42317469
male,8200934,11262,2022-05-05,18722,0.22829107,42.74065417
male,8213098,11287,2022-05-06,12164,0.148104893,18.01547918
male,8230709,11331,2022-05-07,17611,0.213966986,37.68172596
male,8248915,11365,2022-05-08,18206,0.220707814,40.18206467
male,8258621,11381,2022-05-09,9706,0.117525674,11.40704193
male,8281518,11411,2022-05-10,22897,0.276483128,63.30634178
male,8301409,11424,2022-05-11,19891,0.239609926,47.66081047
male,8317727,11455,2022-05-12,16318,0.196183404,32.01320794
male,8332463,11482,2022-05-13,14736,0.17685047,26.0606853
male,8345933,11505,2022-05-14,13470,0.161395976,21.74003793
male,8357366,11533,2022-05-15,11433,0.136801475,15.64051269
male,8363785,11546,2022-05-16,6419,0.076747549,4.926425177
male,8380210,11560,2022-05-17,16425,0.195997475,32.19258527
male,8394714,11579,2022-05-18,14504,0.172775392,25.05934282
male,8407648,11599,2022-05-19,12934,0.153836126,19.89716458
male,8419354,11618,2022-05-20,11706,0.139036795,16.27564728
male,8430341,11632,2022-05-21,10987,0.130326875,14.31901379
male,8439411,11660,2022-05-22,9070,0.107471955,9.747706327
male,8444328,11666,2022-05-23,4917,0.058228435,2.863092125
male,8456605,11680,2022-05-24,12277,0.145176463,17.82331432
male,8468021,11690,2022-05-25,11416,0.134813081,15.39026131
male,8476910,11707,2022-05-26,8889,0.104861323,9.321123027
male,8484814,11736,2022-05-27,7904,0.093154664,7.362944668
male,8491675,11754,2022-05-28,6861,0.08079678,5.543467102
male,8497676,11762,2022-05-29,6001,0.070619308,4.237864682
male,8500635,11767,2022-05-30,2959,0.034809164,1.03000317
male,8508749,11773,2022-05-31,8114,0.095360669,7.737564711
male,8516338,11782,2022-06-01,7589,0.089111071,6.762639177
male,8521000,11786,2022-06-02,4662,0.054711888,2.550668231
male,8526936,11797,2022-06-03,5936,0.069614689,4.132327955
male,8532586,11799,2022-06-04,5650,0.066216737,3.74124562
male,8537221,11811,2022-06-05,4635,0.054291672,2.516418985
male,8539762,11818,2022-06-06,2541,0.029754928,0.75607271
male,8542847,11827,2022-06-07,3085,0.036112083,1.114057761
male,8549227,11831,2022-06-08,6380,0.07462663,4.761178993
male,8555327,11839,2022-06-09,6100,0.071300606,4.349336969
male,8559844,11852,2022-06-10,4517,0.052769653,2.383605239
male,8563909,11856,2022-06-11,4065,0.047466642,1.929518985
male,8567492,11869,2022-06-12,3583,0.041820874,1.498441901
male,8569449,11880,2022-06-13,1957,0.022836941,0.446918933
male,8574332,11882,2022-06-14,4883,0.056949043,2.78082176
male,8579011,11885,2022-06-15,4679,0.054540086,2.551930636
male,8583009,11888,2022-06-16,3998,0.046580401,1.862284427
male,8586544,11894,2022-06-17,3535,0.041169066,1.455326497
male,8589824,11899,2022-06-18,3280,0.038184717,1.252458723
male,8592798,11906,2022-06-19,2974,0.03461038,1.029312687
male,8594581,11910,2022-06-20,1783,0.02074563,0.369894588
male,8599120,11916,2022-06-21,4539,0.052784471,2.395887137
male,8603439,11923,2022-06-22,4319,0.050200856,2.168174959
male,8606916,11929,2022-06-23,3477,0.040397745,1.404629603
male,8610392,11934,2022-06-24,3476,0.040369823,1.403255043
male,8613580,11945,2022-06-25,3188,0.037011324,1.179921008
male,8616556,11948,2022-06-26,2976,0.034538161,1.027855677
male,8618313,11950,2022-06-27,1757,0.02038682,0.358196436
male,8623013,11952,2022-06-28,4700,0.05450531,2.561749588
male,8628021,11956,2022-06-29,5008,0.058043438,2.906815364
male,8632415,11961,2022-06-30,4394,0.050901167,2.236597291
male,8636689,11967,2022-07-01,4274,0.049486557,2.115055434
male,8646373,11977,2022-07-03,9684,0.11200072,10.84614971
male,8649411,11979,2022-07-04,3038,0.035123779,1.067060404
male,8657838,11980,2022-07-05,8427,0.097333769,8.202316675
male,8667012,11985,2022-07-06,9174,0.105849628,9.710644914
male,8675653,11990,2022-07-07,8641,0.099600572,8.606485414
male,8684715,11995,2022-07-08,9062,0.104344242,9.455675172
male,8694286,12004,2022-07-09,9571,0.110083795,10.53612004
male,8703801,12011,2022-07-10,9515,0.109320055,10.40180319
male,8709900,12017,2022-07-11,6099,0.070023766,4.270749492
male,8727124,12020,2022-07-12,17224,0.197361697,33.99357864
male,8745972,12023,2022-07-13,18848,0.21550492,40.6183674
male,8764087,12033,2022-07-14,18115,0.206695803,37.44294471
male,8782092,12042,2022-07-15,18005,0.205019487,36.9137587
male,8801288,12050,2022-07-16,19196,0.218104441,41.86732851
male,8820212,12059,2022-07-17,18924,0.214552666,40.60194653
male,8832877,12065,2022-07-18,12665,0.143384766,18.15968059
male,8867301,12069,2022-07-19,34424,0.388212828,133.638384
male,8902792,12072,2022-07-20,35491,0.398650221,141.48495
male,8934813,12080,2022-07-21,32021,0.358384669,114.7583549
male,8966369,12094,2022-07-22,31556,0.351937334,111.0573451
male,8998006,12105,2022-07-23,31637,0.351600121,111.2357303
male,9028141,12114,2022-07-24,30135,0.333789647,100.5875102
male,9045319,12120,2022-07-25,17178,0.189910383,32.62280567
male,9090882,12128,2022-07-26,45563,0.501194494,228.3592471
male,9137225,12143,2022-07-27,46343,0.507188999,235.0465977
male,9177583,12157,2022-07-28,40358,0.43974541,177.4724526
male,9216453,12171,2022-07-29,38870,0.421745763,163.932578
male,9254282,12186,2022-07-30,37829,0.408772933,154.634713
male,9288020,12201,2022-07-31,33738,0.363242112,122.5506237
male,9360177,12219,2022-08-02,72157,0.770893542,556.253653
male,9414916,12231,2022-08-03,54739,0.581407205,318.2564901
male,9464233,12243,2022-08-04,49317,0.521088185,256.9850604
male,9516046,12266,2022-08-05,51813,0.544480344,282.1116007
male,9567204,12287,2022-08-06,51158,0.534722579,273.5533771
male,9615720,12304,2022-08-07,48516,0.504548801,244.7868965
