age,total_cases,death_cases,current_date,active_cases,re_rate,re_cases
over_80s,776778,17049,2022-10-18,1313.0,0.1690315637157592,2.219384431587918
over_80s,778283,17075,2022-10-19,1505.0,0.19337438952154937,2.910284562299318
over_80s,779497,17096,2022-10-20,1214.0,0.15574145891517222,1.890701311230191
over_80s,780785,17111,2022-10-21,1288.0,0.16496218549280534,2.124712949147333
over_80s,782168,17124,2022-10-22,1383.0,0.17681623385257386,2.4453685141810966
over_80s,783548,17134,2022-10-23,1380.0,0.17612194785769347,2.43048288043617
over_80s,784190,17139,2022-10-24,642.0,0.08186791466353817,0.525592012139915
over_80s,785877,17150,2022-10-25,1687.0,0.21466463581451042,3.621392406190791
over_80s,788121,17163,2022-10-26,2244.0,0.284727852702821,6.389293014651304
over_80s,789859,17182,2022-10-27,1738.0,0.2200392728322397,3.8242825618243264
over_80s,791672,17197,2022-10-28,1813.0,0.2290089835184268,4.151932871189078
over_80s,793659,17216,2022-10-29,1987.0,0.2503594112836873,4.974641502206867
over_80s,795606,17235,2022-10-30,1947.0,0.24471911976531097,4.764681261830605
over_80s,796454,17245,2022-10-31,848.0,0.10647193686013255,0.902882024573924
over_80s,795606,17235,2022-10-31,-848.0,-0.10658542042166601,0.9038443651757277
over_80s,798741,17269,2022-11-01,3135.0,0.392492685363591,12.304645686148579
over_80s,801694,17288,2022-11-02,2953.0,0.368345029400245,10.877228718189235
over_80s,801694,17288,2022-11-02,0.0,0.0,0.0
over_80s,803892,17314,2022-11-03,2198.0,0.27341981261164433,6.0097674812039426
over_80s,806059,17339,2022-11-04,2167.0,0.2688388815210797,5.8257385625617975
over_80s,808407,17361,2022-11-05,2348.0,0.2904477571322366,6.819713337464915
over_80s,810423,17375,2022-11-06,2016.0,0.2487589814208136,5.014981065443602
over_80s,811285,17390,2022-11-07,862.0,0.10625119409332108,0.9158852930844277
over_80s,813752,17406,2022-11-08,2467.0,0.3031636174166085,7.479046441667732
over_80s,817275,17448,2022-11-09,3523.0,0.4310666544308831,15.186478235600012
over_80s,820060,17487,2022-11-10,2785.0,0.33960929688071606,9.458118918127942
over_80s,822885,17514,2022-11-11,2825.0,0.34330434993954195,9.69834788579206
over_80s,826015,17538,2022-11-12,3130.0,0.3789277434429157,11.86043836976326
over_80s,828714,17572,2022-11-13,2699.0,0.32568533897098395,8.790247298826857
over_80s,829823,17598,2022-11-14,1109.0,0.13364295759457137,1.4821003997237967
over_80s,832824,17623,2022-11-15,3001.0,0.36034023995466025,10.813810601039354
over_80s,836661,17652,2022-11-16,3837.0,0.4586086838038345,17.59681519755313
over_80s,839434,17694,2022-11-17,2773.0,0.33034163495879365,9.160373537407349
over_80s,842044,17740,2022-11-18,2610.0,0.3099600495936079,8.089957294393166
over_80s,844862,17779,2022-11-19,2818.0,0.33354559679568974,9.399314917702537
over_80s,847393,17806,2022-11-20,2531.0,0.29868077739608423,7.5596104758948925
over_80s,848412,17827,2022-11-21,1019.0,0.12010674059301377,1.2238876866428103
over_80s,851458,17858,2022-11-22,3046.0,0.35773931303716683,10.896739475112101
over_80s,855476,17895,2022-11-23,4018.0,0.4696800377801364,18.87174391800588
over_80s,858208,17930,2022-11-24,2732.0,0.3183377456280995,8.696987210559678
over_80s,860942,17957,2022-11-25,2734.0,0.31755913871085395,8.682066852354746
over_80s,863817,17986,2022-11-26,2875.0,0.3328251238398874,9.568722310396762
over_80s,866157,18010,2022-11-27,2340.0,0.27015887419948115,6.321717656267858
over_80s,867203,18044,2022-11-28,1046.0,0.12061766391490804,1.261660764549938
over_80s,869917,18071,2022-11-29,2714.0,0.31198378695898576,8.467239978066875
over_80s,873867,18101,2022-11-30,3950.0,0.4520138648100912,17.8545476599986
over_80s,876409,18141,2022-12-01,2542.0,0.2900472268084878,7.373000505471761
over_80s,878925,18177,2022-12-02,2516.0,0.28625878203487215,7.202270955997383
over_80s,881704,18208,2022-12-03,2779.0,0.3151851414987343,8.758995082249825
over_80s,883961,18245,2022-12-04,2257.0,0.2553280065523253,5.762753107885982
over_80s,884948,18268,2022-12-05,987.0,0.11153197702011869,1.1008206131885714
over_80s,887654,18281,2022-12-06,2706.0,0.30484851079362,8.249200702075358
over_80s,891604,18315,2022-12-07,3950.0,0.4430217899426203,17.4993607027335
over_80s,894434,18353,2022-12-08,2830.0,0.31640121015077693,8.954154247266986
over_80s,897303,18402,2022-12-09,2869.0,0.3197359197506305,9.173223537645589
over_80s,900618,18437,2022-12-10,3315.0,0.36808058466519655,12.201871381651266
over_80s,903340,18458,2022-12-11,2722.0,0.3013261894746164,8.20209887749906
over_80s,904386,18481,2022-12-12,1046.0,0.1156585794118883,1.2097887406483516
over_80s,907503,18500,2022-12-13,3117.0,0.34346993894235056,10.705957996833067
over_80s,911890,18532,2022-12-14,4387.0,0.48108872780708195,21.105362488896684
over_80s,914743,18571,2022-12-15,2853.0,0.3118908808266365,8.89824682998394
over_80s,917841,18614,2022-12-16,3098.0,0.3375312281756862,10.45671744888276
over_80s,921096,18649,2022-12-17,3255.0,0.3533833606920451,11.50262839052607
over_80s,923691,18681,2022-12-18,2595.0,0.2809381059250334,7.290343848754616
over_80s,924689,18708,2022-12-19,998.0,0.10792817909589061,1.0771232273769882
over_80s,927466,18742,2022-12-20,2777.0,0.2994179840554802,8.314837417220685
over_80s,931829,18786,2022-12-21,4363.0,0.4682189543360423,20.428392977681526
over_80s,934960,18830,2022-12-22,3131.0,0.3348806366047745,10.48511273209549
over_80s,937773,18870,2022-12-23,2813.0,0.29996598323901413,8.438043108513467
over_80s,940814,18910,2022-12-24,3041.0,0.3232307342365228,9.82944662813266
over_80s,943385,18939,2022-12-25,2571.0,0.27252924309799287,7.006726840049397
over_80s,944416,18961,2022-12-26,1031.0,0.1091679937654593,1.1255220157218853
over_80s,947488,18986,2022-12-27,3072.0,0.32422574217298794,9.960214799554189
over_80s,951842,19029,2022-12-28,4354.0,0.4574288589913032,19.916452520481343
over_80s,954816,19076,2022-12-29,2974.0,0.31147362423754943,9.26322558482472
over_80s,957801,19115,2022-12-30,2985.0,0.3116513764341445,9.302793586559211
over_80s,961168,19158,2022-12-31,3367.0,0.3503029647262497,11.794700822332826
over_80s,963931,19199,2023-01-01,2763.0,0.28663877393713866,7.919829323883141
over_80s,964919,19235,2023-01-02,988.0,0.10239201425197347,1.0116331008094979
over_80s,967947,19251,2023-01-03,3028.0,0.312827045282438,9.472402931152223
over_80s,972074,19289,2023-01-04,4127.0,0.4245561551898312,17.521432524684332
over_80s,975040,19331,2023-01-05,2966.0,0.30419264850672795,9.022353954709551
over_80s,977752,19377,2023-01-06,2712.0,0.2773709488704702,7.5223001333671515
over_80s,980927,19416,2023-01-07,3175.0,0.3236734232007071,10.27663118662245
over_80s,983367,19437,2023-01-08,2440.0,0.24812709802138977,6.05430119172191
over_80s,984222,19463,2023-01-09,855.0,0.08687064503740011,0.7427440150697708
over_80s,986964,19490,2023-01-10,2742.0,0.2778216834656583,7.61787056062835
over_80s,990333,19537,2023-01-11,3369.0,0.3401886032273993,11.460954042731082
over_80s,992615,19587,2023-01-12,2282.0,0.22989779521768258,5.246267686867517
over_80s,994755,19618,2023-01-13,2140.0,0.2151283481862368,4.603746651185467
over_80s,996944,19636,2023-01-14,2189.0,0.21957100900351473,4.806409387086937
over_80s,996944,19636,2023-01-14,0.0,0.0,0.0
over_80s,998803,19660,2023-01-15,1859.0,0.18612278897840714,3.460022647108589
over_80s,999576,19683,2023-01-16,773.0,0.07733278910257949,0.5977824597629394
over_80s,1001469,19702,2023-01-17,1893.0,0.18902232620280807,3.5781926350191564
over_80s,1003889,19727,2023-01-18,2420.0,0.24106250790675066,5.833712691343366
over_80s,1005444,19754,2023-01-19,1555.0,0.15465804162141303,2.404932547212973
over_80s,1007066,19776,2023-01-20,1622.0,0.16106193635769653,2.612424607721838
over_80s,1008838,19809,2023-01-21,1772.0,0.17564762627894667,3.112475937662935
over_80s,1009840,19823,2023-01-22,1002.0,0.09922363938841797,0.9942208666719481
over_80s,1010491,19837,2023-01-23,651.0,0.06442412648900386,0.41940106344341516
over_80s,1011145,19843,2023-01-24,654.0,0.0646791508636249,0.42300164664810685
over_80s,1012054,19861,2023-01-25,909.0,0.08981734176239607,0.8164396366201803
over_80s,1013701,19877,2023-01-26,1647.0,0.16247394448658925,2.6759458656941253
over_80s,1015638,19899,2023-01-27,1937.0,0.19071755881524716,3.6941991142513375
over_80s,1017040,19916,2023-01-28,1402.0,0.13785101864233462,1.9326712813655313
over_80s,1018217,19932,2023-01-29,1177.0,0.11559422009257357,1.360543970489591
over_80s,1018614,19955,2023-01-30,397.0,0.03897452813332627,0.1547288766893053
over_80s,1019519,19965,2023-01-31,905.0,0.08876735009352449,0.8033445183463966
over_80s,1020868,19991,2023-02-01,1349.0,0.13214245132573457,1.7826016683841592
over_80s,1021778,20008,2023-02-02,910.0,0.08906044170064338,0.8104500194758547
over_80s,1022635,20026,2023-02-03,857.0,0.08380311645895164,0.7181927080532156
over_80s,1023578,20037,2023-02-04,943.0,0.09212781048439884,0.8687652528678811
over_80s,1024437,20053,2023-02-05,859.0,0.08385093470852771,0.720279529146253
over_80s,1024760,20064,2023-02-06,323.0,0.03151957531519575,0.10180822826808228
over_80s,1025614,20069,2023-02-07,854.0,0.0832671940905643,0.7111018375334192
over_80s,1026793,20080,2023-02-08,1179.0,0.11482353307823487,1.353769454992389
over_80s,1027572,20101,2023-02-09,779.0,0.07580977294048495,0.5905581312063778
over_80s,1028387,20110,2023-02-10,815.0,0.07925032113396999,0.6458901172418554
over_80s,1029165,20118,2023-02-11,778.0,0.07559526412188522,0.5881311548682671
over_80s,1029889,20133,2023-02-12,724.0,0.07029883803011781,0.508963587338053
over_80s,1030163,20139,2023-02-13,274.0,0.026597732591832558,0.0728777873016212
over_80s,1030833,20146,2023-02-14,670.0,0.06499597898010638,0.43547305916671275
over_80s,1031807,20161,2023-02-15,974.0,0.09439749875703499,0.9194316378935207
over_80s,1032503,20174,2023-02-16,696.0,0.06740900510700695,0.4691666755447684
over_80s,1033128,20188,2023-02-17,625.0,0.06049589208694373,0.3780993255433983
over_80s,1033736,20193,2023-02-18,608.0,0.05881579049196313,0.35760000619113586
over_80s,1034299,20199,2023-02-19,563.0,0.05443300244900169,0.3064578037878795
over_80s,1034506,20203,2023-02-20,207.0,0.02000955045209984,0.041419769435846666
over_80s,1035060,20205,2023-02-21,554.0,0.05352346723861419,0.2965200085019226
over_80s,1035929,20215,2023-02-22,869.0,0.08388605782828745,0.7289698425278179
over_80s,1036503,20228,2023-02-23,574.0,0.05537851795894464,0.31787269308434224
over_80s,1037075,20242,2023-02-24,572.0,0.05515512378564713,0.31548730805390157
over_80s,1037712,20246,2023-02-25,637.0,0.061385047103627986,0.3910227500501103
over_80s,1038482,20255,2023-02-27,770.0,0.07414668718379326,0.5709294913152081
over_80s,1038983,20263,2023-02-28,501.0,0.04822023074487263,0.24158335603181189
over_80s,1039819,20270,2023-03-01,836.0,0.08039860783463276,0.6721323614975299
over_80s,1040234,20280,2023-03-02,415.0,0.039894869808139326,0.1655637097037782
over_80s,1040711,20286,2023-03-03,477.0,0.04583404999082358,0.21862841845622846
over_80s,1041357,20289,2023-03-04,646.0,0.06203444159879849,0.40074249272823825
over_80s,1042111,20297,2023-03-06,754.0,0.07235313704586172,0.5455426533257973
over_80s,1042641,20302,2023-03-07,530.0,0.05083245335642853,0.26941200278907124
over_80s,1043336,20309,2023-03-08,695.0,0.06661324827284787,0.4629620754962927
over_80s,1043886,20320,2023-03-09,550.0,0.0526877455967414,0.28978260078207774
over_80s,1044382,20326,2023-03-10,496.0,0.047492201129471785,0.23556131760218005
over_80s,1044866,20328,2023-03-11,484.0,0.046321729293517064,0.22419716978062257
over_80s,1045500,20340,2023-03-13,634.0,0.06064084170253468,0.38446293639406987
over_80s,1045330,0,2023-03-13,-170.0,-0.01626280696048138,0.027646771832818343
over_80s,1045896,20346,2023-03-14,566.0,0.054116279247649855,0.3062981405416982
over_80s,1046489,20352,2023-03-15,593.0,0.05666566968214669,0.3360274212151299
over_80s,1046891,20360,2023-03-16,402.0,0.0383994131194174,0.15436564074005793
over_80s,1047356,20363,2023-03-17,465.0,0.04439751144787445,0.2064484282326162
over_80s,1047775,20365,2023-03-18,419.0,0.03998950156283553,0.1675560115482809
over_80s,1048386,20373,2023-03-20,611.0,0.05828006096990993,0.35609117252614964
over_80s,1048231,0,2023-03-20,-155.0,-0.014786817027926096,0.02291956639328545
over_80s,1048836,20378,2023-03-21,605.0,0.05768299333737591,0.34898210969112425
over_80s,1049470,20382,2023-03-22,634.0,0.0604114457773924,0.3830085662286678
over_80s,1049965,20389,2023-03-23,495.0,0.04714442862381127,0.23336492168786577
over_80s,1050442,20396,2023-03-24,477.0,0.045409456209862135,0.2166031061210424
over_80s,1050932,20399,2023-03-25,490.0,0.046625281178991604,0.22846387777705884
over_80s,1051508,20403,2023-03-27,576.0,0.05477847053945381,0.315523990307254
over_80s,1051957,20407,2023-03-28,449.0,0.04268235298591102,0.19164376490674048
over_80s,1052609,20418,2023-03-29,652.0,0.06194132864149936,0.4038574627425758
over_80s,1053107,20424,2023-03-30,498.0,0.04728864208480239,0.23549743758231592
over_80s,1053583,20431,2023-03-31,476.0,0.045179164811884776,0.21505282450457153
over_80s,1054010,20435,2023-04-01,427.0,0.04051194960199619,0.17298602480052375
over_80s,1054695,20438,2023-04-03,685.0,0.06494768629793447,0.4448916511408511
over_80s,1055200,20445,2023-04-04,505.0,0.04785822592873389,0.24168404094010615
over_80s,1055939,20448,2023-04-05,739.0,0.0699851033061569,0.5171899134324994
over_80s,1056518,20457,2023-04-06,579.0,0.05480266308761422,0.31730741927728634
over_80s,1057062,20463,2023-04-07,544.0,0.05146339571378027,0.27996087268296466
over_80s,1057628,20465,2023-04-08,566.0,0.05351598104437477,0.3029004527111612
over_80s,1058392,20470,2023-04-10,764.0,0.07218497494312126,0.5514932085654464
over_80s,1058910,20474,2023-04-11,518.0,0.048918227233664804,0.2533964170703837
over_80s,1059663,20479,2023-04-12,753.0,0.07106032767021214,0.5350842673566975
over_80s,1060262,20482,2023-04-13,599.0,0.056495469987606836,0.33840786522576494
over_80s,1060892,20486,2023-04-14,630.0,0.05938399007627544,0.37411913748053527
over_80s,1061601,20488,2023-04-15,709.0,0.066785920510625,0.4735121764203313
over_80s,1062428,20494,2023-04-17,827.0,0.07784056896090841,0.6437415053067126
over_80s,1063130,20499,2023-04-18,702.0,0.0660314354782576,0.4635406770573684
over_80s,1064110,20503,2023-04-19,980.0,0.09209574198156205,0.9025382714193081
over_80s,1064882,20510,2023-04-20,772.0,0.0724962953641812,0.5596714002114789
under_10s,112,0,2020-04-02,0.0,0.0,0.0
under_10s,126,0,2020-04-07,14.0,11.11111111111111,1.5555555555555554
under_10s,126,0,2020-04-08,0.0,0.0,0.0
under_10s,126,0,2020-04-08,0.0,0.0,0.0
under_10s,126,0,2020-04-08,0.0,0.0,0.0
under_10s,126,0,2020-04-08,0.0,0.0,0.0
under_10s,126,0,2020-04-08,0.0,0.0,0.0
under_10s,128,0,2020-04-09,2.0,1.5625,0.03125
under_10s,129,0,2020-04-10,1.0,0.7751937984496124,0.007751937984496125
under_10s,130,0,2020-04-11,1.0,0.7692307692307693,0.007692307692307693
under_10s,130,0,2020-04-12,0.0,0.0,0.0
under_10s,132,0,2020-04-13,2.0,1.5151515151515151,0.030303030303030304
under_10s,132,0,2020-04-14,0.0,0.0,0.0
under_10s,132,0,2020-04-15,0.0,0.0,0.0
under_10s,135,0,2020-04-16,3.0,2.2222222222222223,0.06666666666666667
under_10s,135,0,2020-04-16,0.0,0.0,0.0
under_10s,136,0,2020-04-17,1.0,0.7352941176470588,0.007352941176470587
under_10s,138,0,2020-04-18,2.0,1.4492753623188406,0.028985507246376812
under_10s,138,0,2020-04-19,0.0,0.0,0.0
under_10s,138,0,2020-04-19,0.0,0.0,0.0
under_10s,138,0,2020-04-20,0.0,0.0,0.0
under_10s,138,0,2020-04-21,0.0,0.0,0.0
under_10s,138,0,2020-04-22,0.0,0.0,0.0
under_10s,138,0,2020-04-23,0.0,0.0,0.0
under_10s,138,0,2020-04-24,0.0,0.0,0.0
under_10s,139,0,2020-04-25,1.0,0.7194244604316548,0.007194244604316547
under_10s,141,0,2020-04-26,2.0,1.4184397163120568,0.028368794326241134
under_10s,140,0,2020-04-27,-1.0,-0.7142857142857143,0.007142857142857143
under_10s,140,0,2020-04-28,0.0,0.0,0.0
under_10s,140,0,2020-04-29,0.0,0.0,0.0
under_10s,140,0,2020-04-30,0.0,0.0,0.0
under_10s,140,0,2020-05-01,0.0,0.0,0.0
under_10s,140,0,2020-05-02,0.0,0.0,0.0
under_10s,140,0,2020-05-03,0.0,0.0,0.0
under_10s,140,0,2020-05-04,0.0,0.0,0.0
under_10s,140,0,2020-05-05,0.0,0.0,0.0
under_10s,140,0,2020-05-06,0.0,0.0,0.0
under_10s,140,0,2020-05-07,0.0,0.0,0.0
under_10s,141,0,2020-05-08,1.0,0.7092198581560284,0.0070921985815602835
under_10s,141,0,2020-05-09,0.0,0.0,0.0
under_10s,141,0,2020-05-10,0.0,0.0,0.0
under_10s,141,0,2020-05-11,0.0,0.0,0.0
under_10s,142,0,2020-05-12,1.0,0.7042253521126761,0.007042253521126762
under_10s,143,0,2020-05-13,1.0,0.6993006993006993,0.006993006993006993
under_10s,143,0,2020-05-14,0.0,0.0,0.0
under_10s,145,0,2020-05-15,2.0,1.3793103448275863,0.027586206896551727
under_10s,147,0,2020-05-16,2.0,1.3605442176870748,0.027210884353741496
under_10s,147,0,2020-05-17,0.0,0.0,0.0
under_10s,147,0,2020-05-18,0.0,0.0,0.0
under_10s,148,0,2020-05-19,1.0,0.6756756756756757,0.006756756756756756
under_10s,148,0,2020-05-20,0.0,0.0,0.0
under_10s,148,0,2020-05-21,0.0,0.0,0.0
under_10s,149,0,2020-05-23,1.0,0.6711409395973155,0.006711409395973155
under_10s,149,0,2020-05-24,0.0,0.0,0.0
under_10s,149,0,2020-05-25,0.0,0.0,0.0
under_10s,150,0,2020-05-26,1.0,0.6666666666666667,0.006666666666666667
under_10s,153,0,2020-05-27,3.0,1.9607843137254901,0.0588235294117647
under_10s,155,0,2020-05-28,2.0,1.2903225806451613,0.025806451612903226
under_10s,156,0,2020-05-29,1.0,0.641025641025641,0.00641025641025641
under_10s,157,0,2020-05-30,1.0,0.6369426751592357,0.006369426751592358
under_10s,157,0,2020-05-31,0.0,0.0,0.0
under_10s,158,0,2020-06-02,1.0,0.6329113924050633,0.006329113924050634
under_10s,159,0,2020-06-03,1.0,0.628930817610063,0.00628930817610063
under_10s,160,0,2020-06-04,1.0,0.625,0.00625
under_10s,161,0,2020-06-05,1.0,0.6211180124223602,0.006211180124223602
under_10s,164,0,2020-06-06,3.0,1.8292682926829267,0.0548780487804878
under_10s,165,0,2020-06-07,1.0,0.6060606060606061,0.006060606060606061
under_10s,166,0,2020-06-08,1.0,0.6024096385542169,0.006024096385542169
under_10s,166,0,2020-06-09,0.0,0.0,0.0
under_10s,167,0,2020-06-10,1.0,0.5988023952095809,0.005988023952095809
under_10s,168,0,2020-06-11,1.0,0.5952380952380952,0.005952380952380952
under_10s,168,0,2020-06-12,0.0,0.0,0.0
under_10s,168,0,2020-06-13,0.0,0.0,0.0
under_10s,168,0,2020-06-14,0.0,0.0,0.0
under_10s,172,0,2020-06-16,4.0,2.3255813953488373,0.09302325581395349
under_10s,174,0,2020-06-17,2.0,1.1494252873563218,0.022988505747126436
under_10s,175,0,2020-06-18,1.0,0.5714285714285714,0.005714285714285714
under_10s,175,0,2020-06-19,0.0,0.0,0.0
under_10s,177,0,2020-06-20,2.0,1.1299435028248588,0.022598870056497175
under_10s,177,0,2020-06-21,0.0,0.0,0.0
under_10s,177,0,2020-06-22,0.0,0.0,0.0
under_10s,180,0,2020-06-23,3.0,1.6666666666666667,0.05
under_10s,182,0,2020-06-24,2.0,1.098901098901099,0.02197802197802198
under_10s,183,0,2020-06-25,1.0,0.546448087431694,0.005464480874316941
under_10s,184,0,2020-06-26,1.0,0.5434782608695652,0.005434782608695652
under_10s,185,0,2020-06-27,1.0,0.5405405405405406,0.005405405405405406
under_10s,187,0,2020-06-28,2.0,1.06951871657754,0.021390374331550797
under_10s,190,0,2020-06-29,3.0,1.5789473684210527,0.047368421052631574
under_10s,193,0,2020-06-30,3.0,1.5544041450777202,0.046632124352331605
under_10s,193,0,2020-07-01,0.0,0.0,0.0
under_10s,194,0,2020-07-02,1.0,0.5154639175257731,0.005154639175257731
under_10s,196,0,2020-07-03,2.0,1.0204081632653061,0.020408163265306124
under_10s,199,0,2020-07-04,3.0,1.507537688442211,0.045226130653266326
under_10s,202,0,2020-07-05,3.0,1.4851485148514851,0.04455445544554456
under_10s,206,0,2020-07-06,4.0,1.9417475728155338,0.07766990291262135
under_10s,207,0,2020-07-07,1.0,0.4830917874396135,0.004830917874396135
under_10s,208,0,2020-07-08,1.0,0.4807692307692308,0.004807692307692308
under_10s,210,0,2020-07-09,2.0,0.9523809523809524,0.01904761904761905
under_10s,213,0,2020-07-10,3.0,1.4084507042253522,0.04225352112676057
under_10s,214,0,2020-07-11,1.0,0.46728971962616817,0.004672897196261682
under_10s,216,0,2020-07-12,2.0,0.9259259259259258,0.018518518518518517
under_10s,219,0,2020-07-13,3.0,1.36986301369863,0.0410958904109589
under_10s,221,0,2020-07-14,2.0,0.904977375565611,0.01809954751131222
under_10s,222,0,2020-07-15,1.0,0.45045045045045046,0.0045045045045045045
under_10s,221,0,2020-07-16,-1.0,-0.4524886877828055,0.004524886877828055
under_10s,231,0,2020-07-17,10.0,4.329004329004329,0.43290043290043284
under_10s,234,0,2020-07-18,3.0,1.282051282051282,0.03846153846153846
under_10s,237,0,2020-07-19,3.0,1.2658227848101267,0.0379746835443038
under_10s,239,0,2020-07-20,2.0,0.8368200836820083,0.016736401673640166
under_10s,240,0,2020-07-21,1.0,0.4166666666666667,0.004166666666666667
under_10s,240,0,2020-07-22,0.0,0.0,0.0
under_10s,240,0,2020-07-23,0.0,0.0,0.0
under_10s,241,0,2020-07-24,1.0,0.4149377593360996,0.004149377593360996
under_10s,242,0,2020-07-25,1.0,0.4132231404958678,0.004132231404958678
under_10s,242,0,2020-07-26,0.0,0.0,0.0
under_10s,243,0,2020-07-27,1.0,0.411522633744856,0.00411522633744856
under_10s,245,0,2020-07-28,2.0,0.8163265306122449,0.0163265306122449
under_10s,245,0,2020-07-29,0.0,0.0,0.0
under_10s,245,0,2020-07-30,0.0,0.0,0.0
under_10s,246,0,2020-07-31,1.0,0.40650406504065045,0.0040650406504065045
under_10s,247,0,2020-08-01,1.0,0.4048582995951417,0.004048582995951417
under_10s,249,0,2020-08-02,2.0,0.8032128514056224,0.01606425702811245
under_10s,251,0,2020-08-03,2.0,0.796812749003984,0.01593625498007968
under_10s,255,0,2020-08-04,4.0,1.5686274509803921,0.06274509803921569
under_10s,256,0,2020-08-05,1.0,0.390625,0.00390625
under_10s,256,0,2020-08-06,0.0,0.0,0.0
under_10s,256,0,2020-08-07,0.0,0.0,0.0
under_10s,257,0,2020-08-08,1.0,0.38910505836575876,0.0038910505836575876
under_10s,261,0,2020-08-09,4.0,1.532567049808429,0.061302681992337155
under_10s,261,0,2020-08-10,0.0,0.0,0.0
under_10s,261,0,2020-08-11,0.0,0.0,0.0
under_10s,262,0,2020-08-12,1.0,0.38167938931297707,0.003816793893129771
under_10s,264,0,2020-08-13,2.0,0.7575757575757576,0.015151515151515152
under_10s,268,0,2020-08-14,4.0,1.4925373134328357,0.059701492537313425
under_10s,272,0,2020-08-15,4.0,1.4705882352941175,0.0588235294117647
under_10s,275,0,2020-08-16,3.0,1.090909090909091,0.03272727272727274
under_10s,280,0,2020-08-17,5.0,1.7857142857142856,0.08928571428571427
under_10s,285,0,2020-08-18,5.0,1.7543859649122806,0.08771929824561403
under_10s,299,0,2020-08-19,14.0,4.682274247491638,0.6555183946488293
under_10s,311,0,2020-08-20,12.0,3.858520900321544,0.46302250803858525
under_10s,317,0,2020-08-21,6.0,1.8927444794952681,0.11356466876971609
under_10s,328,0,2020-08-22,11.0,3.353658536585366,0.36890243902439024
under_10s,344,0,2020-08-23,16.0,4.651162790697675,0.7441860465116279
under_10s,353,0,2020-08-24,9.0,2.5495750708215295,0.22946175637393765
under_10s,368,0,2020-08-25,15.0,4.076086956521739,0.6114130434782609
under_10s,381,0,2020-08-26,13.0,3.4120734908136483,0.44356955380577423
under_10s,390,0,2020-08-27,9.0,2.307692307692308,0.2076923076923077
under_10s,406,0,2020-08-28,16.0,3.9408866995073892,0.6305418719211823
under_10s,422,0,2020-08-29,16.0,3.7914691943127963,0.6066350710900474
under_10s,432,0,2020-08-30,10.0,2.314814814814815,0.23148148148148148
under_10s,442,0,2020-08-31,10.0,2.262443438914027,0.2262443438914027
under_10s,456,0,2020-09-01,14.0,3.070175438596491,0.4298245614035088
under_10s,466,0,2020-09-02,10.0,2.1459227467811157,0.21459227467811157
under_10s,473,0,2020-09-03,7.0,1.4799154334038054,0.10359408033826638
under_10s,482,0,2020-09-04,9.0,1.8672199170124482,0.16804979253112035
under_10s,485,0,2020-09-05,3.0,0.6185567010309279,0.018556701030927835
under_10s,493,0,2020-09-06,8.0,1.6227180527383367,0.12981744421906694
under_10s,496,0,2020-09-07,3.0,0.6048387096774194,0.01814516129032258
under_10s,501,0,2020-09-08,5.0,0.998003992015968,0.049900199600798396
under_10s,507,0,2020-09-09,6.0,1.183431952662722,0.07100591715976332
under_10s,519,0,2020-09-10,12.0,2.312138728323699,0.2774566473988439
under_10s,522,0,2020-09-11,3.0,0.5747126436781609,0.017241379310344827
under_10s,526,0,2020-09-12,4.0,0.7604562737642585,0.03041825095057034
under_10s,532,0,2020-09-14,6.0,1.1278195488721803,0.06766917293233082
under_10s,538,0,2020-09-15,6.0,1.1152416356877324,0.06691449814126395
under_10s,539,0,2020-09-16,1.0,0.1855287569573284,0.001855287569573284
under_10s,547,0,2020-09-18,8.0,1.4625228519195612,0.1170018281535649
under_10s,548,0,2020-09-19,1.0,0.18248175182481752,0.0018248175182481751
under_10s,548,0,2020-09-20,0.0,0.0,0.0
under_10s,550,0,2020-09-21,2.0,0.36363636363636365,0.007272727272727273
under_10s,551,0,2020-09-22,1.0,0.18148820326678766,0.0018148820326678765
under_10s,555,0,2020-09-23,4.0,0.7207207207207207,0.028828828828828826
under_10s,561,0,2020-09-24,6.0,1.06951871657754,0.0641711229946524
under_10s,566,0,2020-09-25,5.0,0.88339222614841,0.044169611307420496
under_10s,567,0,2020-09-26,1.0,0.1763668430335097,0.001763668430335097
under_10s,568,0,2020-09-27,1.0,0.17605633802816903,0.0017605633802816904
under_10s,572,0,2020-09-28,4.0,0.6993006993006993,0.027972027972027972
under_10s,573,0,2020-09-29,1.0,0.17452006980802792,0.0017452006980802793
under_10s,578,0,2020-09-30,5.0,0.8650519031141869,0.043252595155709346
under_10s,584,0,2020-10-01,6.0,1.0273972602739725,0.061643835616438346
under_10s,587,0,2020-10-02,3.0,0.5110732538330494,0.01533219761499148
under_10s,588,0,2020-10-03,1.0,0.17006802721088435,0.0017006802721088435
under_10s,588,0,2020-10-04,0.0,0.0,0.0
under_10s,588,0,2020-10-05,0.0,0.0,0.0
under_10s,593,0,2020-10-06,5.0,0.8431703204047217,0.042158516020236084
under_10s,594,0,2020-10-07,1.0,0.16835016835016833,0.0016835016835016834
under_10s,602,0,2020-10-10,8.0,1.3289036544850499,0.10631229235880399
under_10s,606,0,2020-10-11,4.0,0.6600660066006601,0.026402640264026403
under_10s,619,0,2020-10-13,13.0,2.10016155088853,0.2730210016155089
under_10s,623,0,2020-10-14,4.0,0.6420545746388443,0.025682182985553772
